fn	_path	beat_scheme	beat_scheme_diff	beat_scheme_length	beat_scheme_repr	beat_scheme_type	meter_ambiguity	meter_constraint_TOTAL	meter_constraint_footmin-f-resolution	meter_constraint_footmin-w-resolution	meter_constraint_strength_w=>-p	meter_constraint_stress_s=>-u	meter_constraint_stress_w=>-p	meter_length_avg_line	meter_length_avg_parse	meter_mpos_s	meter_mpos_ss	meter_mpos_w	meter_mpos_ww	meter_perc_lines_ending_s	meter_perc_lines_ending_w	meter_perc_lines_fourthpos_	meter_perc_lines_fourthpos_s	meter_perc_lines_fourthpos_w	meter_perc_lines_starting_s	meter_perc_lines_starting_w	meter_type_foot	meter_type_head	meter_type_scheme	num_lines	rhyme_scheme	rhyme_scheme_acc_4-Rhyme	rhyme_scheme_acc_Alternating A	rhyme_scheme_acc_Alternating B	rhyme_scheme_acc_Alternating D	rhyme_scheme_acc_Alternating E	rhyme_scheme_acc_Aternating C	rhyme_scheme_acc_Couplet	rhyme_scheme_acc_Enclosed Rhyme	rhyme_scheme_acc_Monk'S Tale Stanza	rhyme_scheme_acc_Octet	rhyme_scheme_acc_Ottava Rima	rhyme_scheme_acc_Quatrain And Triplet	rhyme_scheme_acc_Rhyme Royal	rhyme_scheme_acc_Scottish Stanza	rhyme_scheme_acc_Sestet A	rhyme_scheme_acc_Sestet B	rhyme_scheme_acc_Sonnet A	rhyme_scheme_acc_Sonnet B	rhyme_scheme_acc_Sonnet C	rhyme_scheme_acc_Sonnet D	rhyme_scheme_acc_Sonnet E	rhyme_scheme_acc_Sonnet F	rhyme_scheme_acc_Sonnet G	rhyme_scheme_acc_Sonnet H	rhyme_scheme_acc_Sonnet I	rhyme_scheme_acc_Sonnet J	rhyme_scheme_acc_Sonnet, Petrarchan A	rhyme_scheme_acc_Sonnet, Petrarchan B	rhyme_scheme_acc_Sonnet, Petrarchan C	rhyme_scheme_acc_Sonnet, Petrarchan D	rhyme_scheme_acc_Sonnet, Petrarchan E	rhyme_scheme_acc_Sonnet, Shakespearean	rhyme_scheme_acc_Sonnet, Spenserian	rhyme_scheme_acc_Spenserian Stanza	rhyme_scheme_acc_Triplet	rhyme_scheme_accuracy	rhyme_scheme_form	rhyme_scheme_name	rhymes_l01-l02	rhymes_l01-l03	rhymes_l01-l04	rhymes_l01-l05	rhymes_l01-l06	rhymes_l01-l07	rhymes_l01-l08	rhymes_l01-l09	rhymes_l01-l10	rhymes_l01-l11	rhymes_l01-l12	rhymes_l01-l13	rhymes_l01-l14	rhymes_l02-l03	rhymes_l02-l04	rhymes_l02-l05	rhymes_l02-l06	rhymes_l02-l07	rhymes_l02-l08	rhymes_l02-l09	rhymes_l02-l10	rhymes_l02-l11	rhymes_l02-l12	rhymes_l02-l13	rhymes_l02-l14	rhymes_l03-l04	rhymes_l03-l05	rhymes_l03-l06	rhymes_l03-l07	rhymes_l03-l08	rhymes_l03-l09	rhymes_l03-l10	rhymes_l03-l11	rhymes_l03-l12	rhymes_l03-l13	rhymes_l03-l14	rhymes_l04-l05	rhymes_l04-l06	rhymes_l04-l07	rhymes_l04-l08	rhymes_l04-l09	rhymes_l04-l10	rhymes_l04-l11	rhymes_l04-l12	rhymes_l04-l13	rhymes_l04-l14	rhymes_l05-l06	rhymes_l05-l07	rhymes_l05-l08	rhymes_l05-l09	rhymes_l05-l10	rhymes_l05-l11	rhymes_l05-l12	rhymes_l05-l13	rhymes_l05-l14	rhymes_l06-l07	rhymes_l06-l08	rhymes_l06-l09	rhymes_l06-l10	rhymes_l06-l11	rhymes_l06-l12	rhymes_l06-l13	rhymes_l06-l14	rhymes_l07-l08	rhymes_l07-l09	rhymes_l07-l10	rhymes_l07-l11	rhymes_l07-l12	rhymes_l07-l13	rhymes_l07-l14	rhymes_l08-l09	rhymes_l08-l10	rhymes_l08-l11	rhymes_l08-l12	rhymes_l08-l13	rhymes_l08-l14	rhymes_l09-l10	rhymes_l09-l11	rhymes_l09-l12	rhymes_l09-l13	rhymes_l09-l14	rhymes_l10-l11	rhymes_l10-l12	rhymes_l10-l13	rhymes_l10-l14	rhymes_l11-l12	rhymes_l11-l13	rhymes_l11-l14	rhymes_l12-l13	rhymes_l12-l14	rhymes_l13-l14	syll_scheme	syll_scheme_diff	syll_scheme_length	syll_scheme_repr	syll_scheme_type
corpus/NotSonnets/Z400426030.txt	corpus/NotSonnets/Z400426030.txt	[5]	0.0	1.0	Pentameter	Invariable	3.4285714285699997	0.15	0.0	0.0	0.0	0.0857142857143	0.0642857142857	10.0714285714	10.0714285714	0.492857142857	0.00714285714286	0.5		0.928571428571	0.07142857142860001		1.0		0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Petrarchan C', u'abba abba ccdccd']																											0.736842105263	0.636363636364	0.761904761905	0.736842105263	0.5714285714289999					0.761904761905	abba abba ccdccd	Sonnet, Petrarchan C			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0			1.0		1.0	1.0				1.0	1.0			[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z300134397.txt	corpus/Sonnets/Z300134397.txt	[5, 5, 5, 4, 4, 6, 5]	13.0	7.0	Complex (5-5-5-4-4-6-5)	Complex	3.9285714285699997	0.15625	0.0390625	0.0	0.0	0.0703125	0.046875	9.92857142857	9.92857142857	0.453125	0.03125	0.4609375	0.0546875	0.5	0.5		0.785714285714	0.214285714286	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']													0.271428571429										0.38461538461499994		0.272727272727		0.46666666666699996		0.368421052632							0.466666666667	abba abba cdecde	Sonnet, Petrarchan A	1.0	1.0												1.0																							1.0			1.0									1.0							1.0																							1.0					1.0				1.0				[10, 8, 10, 10, 10, 12, 10]	14.0	7.0	Complex (10-8-10-10-10-12-10)	Complex
corpus/NotSonnets/Z200160770.txt	corpus/NotSonnets/Z200160770.txt	[4]	6.0	1.0	Tetrameter	Invariable	1.57142857143	0.0679611650485	0.0	0.0	0.0	0.038834951456300004	0.0291262135922	7.5	7.5	0.514563106796		0.46601941747599995	0.0194174757282	0.928571428571	0.07142857142860001		0.714285714286	0.28571428571400004	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.5714285714289999					0.14285714285700002	0.23809523809500002							0.125					0.181818181818											0.571428571429	aa	Couplet	1.0																									1.0																									1.0					1.0															1.0															1.0					1.0	[8]	7.0	1.0	8	Invariable
corpus/Sonnets/Z300134419.txt	corpus/Sonnets/Z300134419.txt	[5, 5, 5, 5, 5, 5, 4]	5.0	7.0	Complex (5-5-5-5-5-5-4)	Complex	3.85714285714	0.18939393939399998	0.0	0.0	0.0	0.0757575757576	0.113636363636	9.64285714286	9.64285714286	0.484848484848	0.0151515151515	0.49242424242399996	0.00757575757576	0.785714285714	0.214285714286		0.785714285714	0.214285714286	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10, 10, 10, 10, 10, 10, 8]	4.0	7.0	Complex (10-10-10-10-10-10-8)	Complex
corpus/NotSonnets/Z200649218.txt	corpus/NotSonnets/Z200649218.txt	[3]	18.0	1.0	Trimeter	Invariable	1.64285714286	0.111111111111	0.0	0.0	0.0	0.037037037037	0.07407407407410001	5.92857142857	5.92857142857	0.506172839506		0.469135802469	0.0246913580247	0.642857142857	0.357142857143		0.642857142857	0.357142857143	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.428571428571					0.22619047619000002						0.33333333333299997							0.33333333333299997							0.23076923076900002				0.428571428571	aa	Couplet		1.0	1.0																				1.0			1.0																						1.0	1.0									1.0						1.0																		1.0									1.0	[6]	17.0	1.0	6	Invariable
corpus/Sonnets/Z300290992.txt	corpus/Sonnets/Z300290992.txt	[5]	2.0	1.0	Pentameter	Invariable	2.4285714285699997	0.127659574468	0.0	0.0	0.0	0.0567375886525	0.07092198581560001	10.285714285700001	10.285714285700001	0.489361702128	0.0141843971631	0.489361702128	0.00709219858156	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.33333333333299997					0.294117647059		0.294117647059													0.46153846153800004	0.28571428571400004			0.461538461538	abab cdcd efefgg	Sonnet, Shakespearean		1.0		1.0		1.0									1.0				1.0								1.0		1.0											1.0								1.0																														1.0					1.0								1.0	[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z300582602.txt	corpus/NotSonnets/Z300582602.txt	[2]	6.0	1.0	Dimeter	Invariable	1.5	0.06976744186049999	0.0	0.0	0.0	0.023255813953499998	0.046511627906999996	3.14285714286	3.14285714286	0.5581395348839999	0.023255813953499998	0.418604651163		0.785714285714	0.214285714286	0.785714285714	0.214285714286		0.714285714286	0.28571428571400004	binary	initial	trochaic	14.0	[u'Couplet', u'aa']							0.5714285714289999						0.258928571429				0.25								0.214285714286							0.214285714286				0.571428571429	aa	Couplet	1.0		1.0												1.0												1.0	1.0							1.0	1.0											1.0							1.0	1.0							1.0	1.0	1.0													1.0	1.0	1.0			1.0	1.0			1.0					1.0	[3]	11.0	1.0	3	Invariable
corpus/Sonnets/Z200344582.txt	corpus/Sonnets/Z200344582.txt	[5]	6.0	1.0	Pentameter	Invariable	2.7857142857099997	0.134328358209	0.0	0.0	0.0	0.0820895522388	0.0522388059701	9.78571428571	9.78571428571	0.5		0.477611940299	0.0223880597015	0.8571428571430001	0.14285714285700002		0.8571428571430001	0.14285714285700002	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996					0.545454545455	0.555555555556														1.0	0.46666666666699996			1.0	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[10]	3.0	1.0	10	Invariable
corpus/Sonnets/Z300134391.txt	corpus/Sonnets/Z300134391.txt	[5, 4, 5, 4, 5, 5, 5]	5.0	7.0	Complex (5-4-5-4-5-5-5)	Complex	2.4285714285699997	0.13846153846200002	0.0	0.0	0.0	0.0692307692308	0.0692307692308	9.71428571429	9.71428571429	0.49230769230800003		0.46153846153800004	0.046153846153800006	0.8571428571430001	0.14285714285700002		0.8571428571430001	0.14285714285700002		1.0	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z200461809.txt	corpus/NotSonnets/Z200461809.txt	[4]	4.0	1.0	Tetrameter	Invariable	2.4285714285699997	0.138888888889	0.00925925925926	0.0	0.0	0.08333333333330001	0.046296296296300006	8.0	8.0	0.5		0.462962962963	0.037037037037	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[8]	2.0	1.0	8	Invariable
corpus/NotSonnets/Z200268897.txt	corpus/NotSonnets/Z200268897.txt	[4, 5, 4, 4, 6, 5, 6]	15.0	7.0	Complex (4-5-4-4-6-5-6)	Complex	5.6428571428600005	0.289256198347	0.0495867768595	0.0	0.0	0.115702479339	0.123966942149	9.57142857143	9.57142857143	0.45454545454499995	0.0495867768595	0.438016528926	0.0578512396694	0.642857142857	0.357142857143		0.642857142857	0.357142857143	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Sonnet A', u'abab cdcd eefeff']																	0.363636363636			0.214285714286	0.28571428571400004											0.33333333333299997	0.25			0.363636363636	abab cdcd eefeff	Sonnet A		1.0													1.0				1.0						1.0															1.0						1.0		1.0										1.0																		1.0							1.0				1.0					[8, 8, 10, 8, 12, 10, 10]	15.0	7.0	Complex (8-8-10-8-12-10-10)	Complex
corpus/NotSonnets/Z200566299.txt	corpus/NotSonnets/Z200566299.txt	[2, 3, 3, 3, 4, 3, 3]	7.0	7.0	Complex (2-3-3-3-4-3-3)	Complex	2.5714285714300003	0.168831168831	0.0	0.0	0.0	0.0779220779221	0.0909090909091	5.5	5.5	0.506493506494		0.49350649350599995		0.8571428571430001	0.14285714285700002		0.785714285714	0.214285714286	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.428571428571						0.225						0.125			0.117647058824	0.117647058824													0.428571428571	aa	Couplet	1.0			1.0												1.0										1.0																														1.0			1.0							1.0					1.0				1.0	1.0				1.0	1.0					1.0					1.0	[4, 6, 6, 6, 6, 6, 6]	6.0	7.0	Complex (4-6-6-6-6-6-6)	Complex
corpus/Sonnets/Z300306625.txt	corpus/Sonnets/Z300306625.txt	[3]	2.0	1.0	Trimeter	Invariable	1.78571428571	0.148148148148	0.0	0.0	0.0	0.0987654320988	0.0493827160494	6.0	6.0	0.518518518519	0.0123456790123	0.444444444444	0.0246913580247	1.0			0.8571428571430001	0.14285714285700002	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']													0.154761904762				0.14285714285700002						0.133333333333				0.3125		0.25							0.3125	abba abba cdecde	Sonnet, Petrarchan A					1.0											1.0													1.0											1.0																																							1.0					1.0				1.0				[6]	2.0	1.0	6	Invariable
corpus/NotSonnets/Z200388976.txt	corpus/NotSonnets/Z200388976.txt	[5]	4.0	1.0	Pentameter	Invariable	1.64285714286	0.0948905109489	0.0	0.0	0.0	0.043795620438	0.0510948905109	10.0	10.0	0.496350364964		0.481751824818	0.021897810219	0.8571428571430001	0.14285714285700002		1.0		0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[10]	0.0	1.0	10	Invariable
corpus/Sonnets/Z300321843.txt	corpus/Sonnets/Z300321843.txt	[5]	0.0	1.0	Pentameter	Invariable	2.7142857142900003	0.09558823529410002	0.00735294117647	0.0	0.0	0.051470588235300006	0.0367647058824	10.0714285714	10.0714285714	0.514705882353		0.448529411765	0.0367647058824	0.928571428571	0.07142857142860001		0.8571428571430001	0.14285714285700002	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.45454545454499995	0.363636363636	0.5				0.263157894737	0.25						0.5	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																					1.0	1.0			1.0	1.0			1.0			1.0	1.0			[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z300341015.txt	corpus/Sonnets/Z300341015.txt	[5]	10.0	1.0	Pentameter	Invariable	2.2857142857099997	0.0757575757576	0.0151515151515	0.0	0.0	0.030303030303	0.030303030303	9.71428571429	9.71428571429	0.484848484848	0.00757575757576	0.484848484848	0.022727272727299998	0.785714285714	0.214285714286		0.8571428571430001	0.14285714285700002	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	12.0	1.0	10	Invariable
corpus/Sonnets/Z300243051.txt	corpus/Sonnets/Z300243051.txt	[5, 5, 5, 4, 6, 5, 5]	9.0	7.0	Complex (5-5-5-4-6-5-5)	Complex	2.5714285714300003	0.192307692308	0.00769230769231	0.0	0.0	0.0692307692308	0.115384615385	9.57142857143	9.57142857143	0.49230769230800003	0.0153846153846	0.476923076923	0.0153846153846	0.928571428571	0.07142857142860001		0.5714285714289999	0.428571428571	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Petrarchan B', u'abba abba cdcdcd']																							0.444444444444	0.388888888889				0.5		0.428571428571	0.428571428571					0.5	abba abba cdcdcd	Sonnet, Petrarchan B			1.0	1.0			1.0	1.0						1.0																							1.0			1.0	1.0								1.0	1.0						1.0															1.0												1.0		1.0		1.0			1.0		[10, 10, 10, 8, 10, 10, 10]	9.0	7.0	Complex (10-10-10-8-10-10-10)	Complex
corpus/Sonnets/Z200265746.txt	corpus/Sonnets/Z200265746.txt	[5]	6.0	1.0	Pentameter	Invariable	2.1428571428599996	0.09629629629629999	0.007407407407409999	0.014814814814799999	0.0	0.044444444444399996	0.029629629629599998	10.0714285714	10.0714285714	0.48888888888899995	0.007407407407409999	0.46666666666699996	0.037037037037	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Spenserian', u'abab bcbc cdcdee']													0.375				0.315789473684			0.8												0.46666666666699996	1.0			1.0	abab bcbc cdcdee	Sonnet, Spenserian		1.0													1.0	1.0		1.0																			1.0		1.0									1.0									1.0	1.0		1.0											1.0		1.0					1.0					1.0								1.0	[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z300154343.txt	corpus/Sonnets/Z300154343.txt	[5]	4.0	1.0	Pentameter	Invariable	2.2142857142900003	0.175182481752	0.0	0.0	0.0	0.0656934306569	0.109489051095	9.92857142857	9.92857142857	0.489051094891	0.0072992700729899995	0.496350364964	0.0072992700729899995	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001		1.0	binary	final	iambic	14.0	[u'Sonnet, Petrarchan D', u'abba abba cdcdee']																											0.666666666667	0.736842105263	0.619047619048	1.0	0.666666666667					1.0	abba abba cdcdee	Sonnet, Petrarchan D			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0					1.0								1.0	[10]	3.0	1.0	10	Invariable
corpus/Sonnets/Z300272959.txt	corpus/Sonnets/Z300272959.txt	[4, 6, 5, 4, 5, 5, 5]	5.0	7.0	Complex (4-6-5-4-5-5-5)	Complex	3.9285714285699997	0.206106870229	0.0	0.0	0.0	0.0992366412214	0.10687022900800001	9.5	9.5	0.49618320610699995	0.0076335877862600005	0.48854961832099997	0.0076335877862600005	0.785714285714	0.214285714286		0.785714285714	0.214285714286	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']													0.25					0.214285714286							0.545454545455	0.210526315789				0.190476190476						0.545454545455	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0		1.0			1.0				1.0			1.0											1.0			1.0									1.0	[8, 12, 10, 8, 10, 10, 10]	6.0	7.0	Complex (8-12-10-8-10-10-10)	Complex
corpus/NotSonnets/Z200193690.txt	corpus/NotSonnets/Z200193690.txt	[4]	6.0	1.0	Tetrameter	Invariable	1.7142857142899999	0.111111111111	0.0	0.0	0.0	0.037037037037	0.07407407407410001	7.785714285710001	7.785714285710001	0.49074074074100005		0.5	0.00925925925926	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[8]	3.0	1.0	8	Invariable
corpus/Sonnets/Z300222780.txt	corpus/Sonnets/Z300222780.txt	[5, 3, 4, 5, 6, 3, 5]	23.0	7.0	Complex (5-3-4-5-6-3-5)	Complex	2.85714285714	0.161904761905	0.00952380952381	0.0	0.0	0.047619047619	0.104761904762	7.8571428571399995	7.8571428571399995	0.514285714286	0.00952380952381	0.438095238095	0.0380952380952	0.714285714286	0.28571428571400004	0.14285714285700002	0.428571428571	0.428571428571	0.642857142857	0.357142857143	binary	initial	trochaic	14.0	[u'Sonnet E', u'abab cbcd cdedee']																					0.2							0.0952380952381		0.111111111111		0.0909090909091	0.111111111111			0.2	abab cbcd cdedee	Sonnet E				1.0										1.0			1.0			1.0		1.0		1.0	1.0			1.0			1.0		1.0		1.0	1.0			1.0																			1.0		1.0		1.0	1.0									1.0		1.0				1.0		1.0	1.0		1.0				1.0	1.0			1.0	[12, 4, 6, 8, 12, 6, 10]	27.0	7.0	Complex (12-4-6-8-12-6-10)	Complex
corpus/Sonnets/Z200146063.txt	corpus/Sonnets/Z200146063.txt	[5]	6.0	1.0	Pentameter	Invariable	3.0714285714300003	0.15671641791	0.007462686567159999	0.0	0.0	0.07462686567160001	0.07462686567160001	9.78571428571	9.78571428571	0.485074626866	0.014925373134299999	0.492537313433	0.007462686567159999	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet G', u'abba acca ddeffe']																							0.4375				0.42105263157899997	0.363636363636		0.42105263157899997	0.35					0.4375	abba acca ddeffe	Sonnet G			1.0	1.0			1.0							1.0																							1.0			1.0									1.0									1.0																										1.0	1.0	1.0					1.0	[10]	5.0	1.0	10	Invariable
corpus/NotSonnets/Z400228396.txt	corpus/NotSonnets/Z400228396.txt	[5, 4, 5, 5, 4, 5, 4]	7.0	7.0	Complex (5-4-5-5-4-5-4)	Complex	5.6428571428600005	0.266666666667	0.0333333333333	0.0	0.0	0.15	0.08333333333330001	9.35714285714	9.35714285714	0.475	0.0333333333333	0.433333333333	0.05833333333330001	0.5714285714289999	0.428571428571		0.5	0.5	0.5714285714289999	0.428571428571	binary	final	iambic	14.0	[u'Couplet', u'aa']	-0.75					-0.674603174603	-0.5714285714289999					-0.607142857143				-0.733333333333																				-0.571428571429	aa	Couplet															1.0												1.0	1.0	1.0																		1.0	1.0								1.0															1.0	1.0					1.0									1.0	1.0		1.0			[12, 8, 10, 12, 10, 10, 8]	12.0	7.0	Complex (12-8-10-12-10-10-8)	Complex
corpus/NotSonnets/Z300663894.txt	corpus/NotSonnets/Z300663894.txt	[5]	4.0	1.0	Pentameter	Invariable	2.0714285714300003	0.12213740457999998	0.0076335877862600005	0.0	0.0	0.0763358778626	0.0381679389313	9.71428571429	9.71428571429	0.511450381679	0.0076335877862600005	0.45038167938900003	0.030534351145000003	1.0			0.785714285714	0.214285714286	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet C', u'ababacdc edefef']							0.14285714285700002												0.166666666667				0.153846153846				0.117647058824			0.117647058824						0.166666666667	ababacdc edefef	Sonnet C				1.0										1.0																								1.0		1.0	1.0				1.0	1.0											1.0	1.0				1.0	1.0			1.0					1.0				1.0	1.0				1.0	1.0					1.0					1.0	[10, 10, 10, 10, 8, 10, 10]	5.0	7.0	Complex (10-10-10-10-8-10-10)	Complex
corpus/NotSonnets/Z300286253.txt	corpus/NotSonnets/Z300286253.txt	[5]	8.0	1.0	Pentameter	Invariable	2.5	0.15217391304300001	0.0	0.0	0.0	0.08695652173910001	0.0652173913043	10.0714285714	10.0714285714	0.49275362318800003		0.485507246377	0.0217391304348	0.714285714286	0.28571428571400004		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.8571428571430001						0.22916666666700003				0.125			0.111111111111			0.117647058824													0.857142857143	aa	Couplet	1.0			1.0												1.0										1.0																																						1.0													1.0									1.0					1.0	[10]	7.0	1.0	10	Invariable
corpus/Sonnets/Z400169210.txt	corpus/Sonnets/Z400169210.txt	[6, 6, 5, 5, 4, 6, 5]	7.0	7.0	Complex (6-6-5-5-4-6-5)	Complex	3.9285714285699997	0.278571428571	0.0142857142857	0.0	0.0	0.12142857142899999	0.14285714285700002	10.5	10.5	0.485714285714	0.0214285714286	0.46428571428599996	0.0285714285714	0.714285714286	0.28571428571400004		0.714285714286	0.28571428571400004	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.714285714286													0.217391304348	0.16					0.16							0.192307692308			0.714285714286	aa	Couplet	1.0			1.0	1.0			1.0								1.0	1.0			1.0						1.0																					1.0			1.0								1.0						1.0			1.0						1.0										1.0								1.0	[10]	9.0	1.0	10	Invariable
corpus/Sonnets/Z300348657.txt	corpus/Sonnets/Z300348657.txt	[5]	6.0	1.0	Pentameter	Invariable	2.9285714285699997	0.133333333333	0.0	0.0	0.0	0.07407407407410001	0.0592592592593	9.85714285714	9.85714285714	0.48888888888899995	0.007407407407409999	0.48888888888899995	0.014814814814799999	0.8571428571430001	0.14285714285700002		1.0		0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Petrarchan D', u'abba abba cdcdee']																											0.5714285714289999	0.636363636364	0.541666666667	0.65	0.5714285714289999					0.65	abba abba cdcdee	Sonnet, Petrarchan D			1.0	1.0			1.0	1.0						1.0			1.0	1.0										1.0	1.0								1.0			1.0	1.0								1.0	1.0						1.0															1.0												1.0				1.0					[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z300491680.txt	corpus/NotSonnets/Z300491680.txt	[4, 3]	7.0	2.0	Alternating (tetrameter-trimeter)	Alternating	2.0	0.112244897959	0.0	0.0	0.0	0.0408163265306	0.07142857142860001	7.1428571428600005	7.1428571428600005	0.46938775510200004		0.510204081633	0.0204081632653	0.428571428571	0.5714285714289999		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.38461538461499994												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[6, 8, 8, 8, 8, 8, 8]	11.0	7.0	Complex (6-8-8-8-8-8-8)	Complex
corpus/Sonnets/Z400342313.txt	corpus/Sonnets/Z400342313.txt	[5, 5, 5, 5, 5, 5, 4]	3.0	7.0	Complex (5-5-5-5-5-5-4)	Complex	2.6428571428599996	0.121212121212	0.00757575757576	0.0	0.0	0.0454545454545	0.06818181818180001	9.71428571429	9.71428571429	0.5	0.00757575757576	0.46969696969700003	0.022727272727299998	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Petrarchan D', u'abba abba cdcdee']																											0.666666666667	0.736842105263	0.619047619048	1.0	0.666666666667					1.0	abba abba cdcdee	Sonnet, Petrarchan D			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0					1.0								1.0	[10, 10, 10, 10, 10, 10, 8]	3.0	7.0	Complex (10-10-10-10-10-10-8)	Complex
corpus/NotSonnets/Z200449611.txt	corpus/NotSonnets/Z200449611.txt	[5, 3]	3.0	2.0	Alternating (pentameter-trimeter)	Alternating	2.4285714285699997	0.0840336134454	0.0	0.0	0.0	0.0504201680672	0.033613445378200005	8.5	8.5	0.47899159663900004		0.521008403361		0.5	0.5		0.8571428571430001	0.14285714285700002	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.38461538461499994												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[11, 6]	8.0	2.0	Alternating (11-6)	Alternating
